unnamed,datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,tzoffset,severerisk
66,6/6/2021,1622959200,30.7,16.9,23.6,28.8,16.9,23.4,6.2,34.2,0.06,100,8.33,['rain'],0,0,47.8,35.6,239.3,1011.3,12.3,16,155.2,13.4,6,5:32:38,1622979158,20:27:30,1623032850,0.88,Rain,Clear conditions throughout the day with afternoon rain.,rain,"['KLMO', 'D5993', '72053300160', 'ATC01', 'KBDU', '99999994075', '72053800164', 'C7944']",obs,,
67,6/7/2021,1623045600,28.8,12,21.1,27.3,12,20.9,8,46.4,0,0,0,,0,0,57.6,16,209.9,1012.7,7.5,16,232.7,19.9,8,5:32:24,1623065544,20:28:05,1623119285,0.91,Clear,Clear conditions throughout the day.,clear-day,"['KLMO', 'D5993', '72053300160', 'ATC01', 'KBDU', '99999994075', '72053800164']",obs,,
68,6/8/2021,1623132000,30,13.6,23.2,28.9,13.6,22.7,6.2,35.8,0,0,0,,0,0,,13.7,298.1,1013.6,0,16,308.5,26.6,9,5:32:12,1623151932,20:28:39,1623205719,0.94,Clear,Clear conditions throughout the day.,clear-day,"['KLMO', 'D5993', '72053300160', 'BTAC2', 'ATC01', 'KBDU', '99999994075', '72053800164']",obs,,
69,6/9/2021,1623218400,31.8,14.8,23.6,29.6,14.8,23,5.2,33.5,0,0,0,,0,0,,12.7,91.1,1019.5,0,15.9,339.5,29.4,10,5:32:03,1623238323,20:29:11,1623292151,0.98,Clear,Clear conditions throughout the day.,clear-day,"['KLMO', 'D5993', '72053300160', 'BTAC2', 'ATC01', 'KBDU', '99999994075', '72053800164']",obs,,
70,6/10/2021,1623304800,31.9,13,23.6,30.3,13,23.1,5.8,35.7,0,0,0,,0,0,57.4,42.9,289.1,1013.7,0,15.9,253.7,22.1,10,5:31:55,1623324715,20:29:42,1623378582,0,Clear,Clear conditions throughout the day.,clear-day,"['KLMO', 'D5993', '72053300160', 'BTAC2', 'ATC01', 'KBDU', '99999994075', '72053800164']",obs,,
71,6/11/2021,1623391200,25.8,14.7,20.3,25.8,14.7,20.3,-1.7,24,0,0,0,,0,0,31.7,19.8,145.2,1018.7,2.4,15.8,334.5,28.9,9,5:31:49,1623411109,20:30:11,1623465011,0.05,Clear,Clear conditions throughout the day.,clear-day,"['KLMO', 'D5993', '72053300160', 'BTAC2', 'ATC01', 'KBDU', '99999994075', '72053800164']",obs,,
72,6/12/2021,1623477600,29.9,10.9,20.7,28.2,10.9,20.4,4.6,37,0,0,0,,0,0,,11.3,308.6,1020,0,15.9,335.7,29,9,5:31:45,1623497505,20:30:39,1623551439,0.08,Clear,Clear conditions throughout the day.,clear-day,"['KLMO', 'D5993', '72053300160', 'BTAC2', 'ATC01', 'KBDU', '99999994075', '72053800164']",obs,,
73,6/13/2021,1623564000,32,15.7,24,30.9,15.7,23.7,10.3,43.2,0,0,0,,0,0,29.5,11.2,101.2,1020.8,0.3,15.9,310.6,27,10,5:31:43,1623583903,20:31:05,1623637865,0.12,Clear,Clear conditions throughout the day.,clear-day,"['KLMO', 'D5993', '72053300160', 'BTAC2', 'ATC01', 'KBDU', '99999994075', '72053800164']",obs,,
74,6/14/2021,1623650400,34.9,16.9,25.6,33.1,16.9,25.1,10.8,42.5,0,0,0,,0,0,,12.3,358.8,1021.7,0,16,330.8,28.6,9,5:31:43,1623670303,20:31:29,1623724289,0.15,Clear,Clear conditions throughout the day.,clear-day,"['KLMO', 'D5993', '72053300160', 'BTAC2', 'ATC01', 'KBDU', '99999994075', '72053800164']",obs,,
75,6/15/2021,1623736800,35,17.6,26.7,33.2,17.6,25.8,7.1,31,0,0,0,,0,0,25.9,14.2,278.7,1021.3,0,16,323.2,27.8,9,5:31:45,1623756705,20:31:52,1623810712,0.18,Clear,Clear conditions throughout the day.,clear-day,"['KLMO', 'D5993', '72053300160', 'BTAC2', 'ATC01', 'KBDU', '99999994075', '72053800164']",obs,,
76,6/16/2021,1623823200,36.8,21.6,29,34,21.6,27.8,2.7,19.4,0.013,100,4.17,['rain'],0,0,50,27.5,261.3,1020.9,5.7,16,203.3,17.6,9,5:31:48,1623843108,20:32:13,1623897133,0.22,Rain,Clear conditions throughout the day with afternoon rain.,rain,"['KLMO', 'D5993', '72053300160', 'BTAC2', 'ATC01', 'KBDU', '99999994075', '72053800164']",obs,,
77,6/17/2021,1623909600,36.9,17.8,27.8,34.1,17.8,26.7,4.3,24.6,0.192,100,4.17,['rain'],0,0,28.3,18.5,186.3,1018.2,0.1,16,238.5,20.6,9,5:31:54,1623929514,20:32:32,1623983552,0.25,Rain,Clear conditions throughout the day with afternoon rain.,rain,"['KLMO', 'D5993', '72053300160', 'BTAC2', 'ATC01', 'KBDU', '99999994075', '72053800164']",obs,,
78,6/18/2021,1623996000,31.8,19,26,29.8,19,25.3,5.2,27.8,0,0,0,,0,0,37.1,27,356.4,1018,0.3,16,255.5,21.9,8,5:32:01,1624015921,20:32:50,1624069970,0.29,Clear,Clear conditions throughout the day.,clear-day,"['KLMO', 'D5993', '72053300160', 'BTAC2', 'ATC01', 'KBDU', '99999994075', '72053800164']",obs,,
79,6/19/2021,1624082400,28.8,15.9,23,28.2,15.9,22.8,9.6,44.3,0.281,100,8.33,['rain'],0,0,48.2,29.7,321.4,1014.9,6.1,15.8,211.7,18.4,8,5:32:10,1624102330,20:33:06,1624156386,0.32,Rain,Clear conditions throughout the day with rain.,rain,"['KLMO', 'D5993', '72053300160', 'BTAC2', 'ATC01', 'KBDU', '99999994075', '72053800164']",obs,,
80,6/20/2021,1624168800,25,16.9,22.3,25,16.9,22.3,5.3,34.3,0,0,0,,0,0,54.8,38.9,4.8,1014.9,22.4,16,232.4,20,9,5:32:21,1624188741,20:33:20,1624242800,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KLMO', 'D5993', '72053300160', 'BTAC2', 'KBDU', '99999994075', '72053800164']",obs,,
81,6/21/2021,1624255200,21.8,10,15.6,21.8,9.8,15.6,9.3,70.4,2.456,100,25,['rain'],0,0,,13.2,136.9,1023.1,71.5,13.9,215.9,18.7,9,5:32:34,1624275154,20:33:32,1624329212,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['KLMO', 'D5993', '72053300160', 'BTAC2', 'ATC01', 'KBDU', '99999994075', '72053800164']",obs,,
82,6/22/2021,1624341600,33.8,10.9,22.7,31.5,10.9,21.9,6.7,44.2,0,0,0,,0,0,,10.4,157.9,1014.3,0,15.9,305,26.2,9,5:32:49,1624361569,20:33:42,1624415622,0.43,Clear,Clear conditions throughout the day.,clear-day,"['KLMO', 'D5993', '72053300160', 'BTAC2', 'ATC01', 'KBDU', '99999994075', '72053800164']",obs,,
83,6/23/2021,1624428000,34.8,17.8,26.4,32.2,17.8,25.3,3.2,25.7,0,0,0,,0,0,27.7,23.3,273.5,1014.1,0.4,15.8,225.3,19.4,9,5:33:05,1624447985,20:33:51,1624502031,0.46,Clear,Clear conditions throughout the day.,clear-day,"['KLMO', '72053300160', 'ATC01', 'KBDU', '99999994075', '72053800164', 'C7944']",obs,,
84,6/24/2021,1624514400,29.7,17.9,23.1,28.2,17.9,22.8,7.5,39,0.251,100,29.17,['rain'],0,0,59.4,40.1,259.2,1017.6,45.6,16,217.9,18.7,7,5:33:23,1624534403,20:33:58,1624588438,0.5,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"['KLMO', '72053300160', 'ATC01', 'KBDU', '99999994075', '72053800164', 'C7944']",obs,,
85,6/25/2021,1624600800,24.9,12.6,17.2,24.9,12.6,17.2,12.3,75.9,8.924,100,45.83,['rain'],0,0,29.5,16.5,351.9,1017.6,65.4,15.4,184.3,15.9,8,5:33:42,1624620822,20:34:02,1624674842,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['KLMO', '72053300160', 'BTAC2', 'ATC01', 'KBDU', '99999994075', '72053800164', 'C7944']",obs,,
86,6/26/2021,1624687200,19.9,12.9,15.6,19.9,12.9,15.6,11.2,77.5,9.507,100,54.17,['rain'],0,0,29.5,16.8,246.1,1021.5,82.2,14.8,159.2,13.9,6,5:34:04,1624707244,20:34:05,1624761245,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['KLMO', 'D5993', '72053300160', 'BTAC2', 'ATC01', 'KBDU', '99999994075', '72053800164']",obs,,
87,6/27/2021,1624773600,21,12.8,16.1,21,12.8,16.1,8.9,64.6,4.037,100,37.5,['rain'],0,0,33.5,21.6,244,1023.2,76.7,15.7,197.6,16.9,8,5:34:27,1624793667,20:34:06,1624847646,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['KLMO', 'D5993', '72053300160', 'BTAC2', 'ATC01', 'KBDU', '99999994075', '72053800164']",obs,,
88,6/28/2021,1624860000,21.9,12.8,17.2,21.9,12.8,17.2,8.3,57.9,0.126,100,16.67,['rain'],0,0,38.9,16.7,310.5,1025.2,76.3,15.7,230.4,19.9,9,5:34:51,1624880091,20:34:05,1624934045,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['KLMO', 'D5993', '72053300160', 'BTAC2', 'ATC01', 'KBDU', '99999994075', '72053800164']",obs,,
89,6/29/2021,1624946400,22.9,11.8,17.8,22.9,11.8,17.8,9.3,59.6,0.253,100,12.5,['rain'],0,0,41.7,30.2,259.2,1025.2,21.4,15.8,259.3,22.3,10,5:35:17,1624966517,20:34:02,1625020442,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['KLMO', 'D5993', '72053300160', 'BTAC2', 'ATC01', 'KBDU', '99999994075', '72053800164']",obs,,
90,6/30/2021,1625032800,25.9,12.8,19.8,25.9,12.8,19.8,10.2,57.4,0.12,100,12.5,['rain'],0,0,29.5,11.9,311.7,1022.7,16.1,15.8,256.5,22.2,9,5:35:45,1625052945,20:33:57,1625106837,0.7,Rain,Clear conditions throughout the day with afternoon rain.,rain,"['KLMO', 'D5993', '72053300160', 'ATC01', 'KBDU', '99999994075', '72053800164', 'C7944']",obs,,
91,7/1/2021,1625119200,25.8,15.8,18.7,25.8,15.8,18.7,14.2,77.4,14.582,100,29.17,['rain'],0,0,48.2,28.1,298,1022.7,45.1,15.3,180.7,15.7,8,5:36:14,1625139374,20:33:50,1625193230,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['KLMO', 'D5993', '72053300160', 'BTAC2', 'ATC01', 'KBDU', '99999994075', '72053800164']",obs,,
92,7/2/2021,1625205600,26.9,13,19.8,26.9,13,19.8,12.9,67.2,0.933,100,4.17,['rain'],0,0,37.1,7.6,341.9,1021.9,19.9,15.8,294.8,25.3,10,5:36:44,1625225804,20:33:41,1625279621,0.76,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"['KLMO', 'D5993', '72053300160', 'BTAC2', 'ATC01', 'KBDU', '99999994075', '72053800164']",obs,,
93,7/3/2021,1625292000,27.8,14.8,22,27.3,14.8,22,12.5,56.8,0.489,100,16.67,['rain'],0,0,25.9,14.5,313.6,1019.5,10.1,15.8,259.4,22.5,10,5:37:16,1625312236,20:33:30,1625366010,0.79,Rain,Clear conditions throughout the day with rain.,rain,"['KLMO', 'D5993', '72053300160', 'BTAC2', 'ATC01', 'KBDU', '99999994075', '72053800164']",obs,,
94,7/4/2021,1625378400,28.9,16.8,22.8,27.9,16.8,22.6,11.1,49.7,0.013,100,8.33,['rain'],0,0,44.5,34.1,312.7,1019.8,4.7,15.9,262.4,22.6,8,5:37:49,1625398669,20:33:17,1625452397,0.83,Rain,Clear conditions throughout the day with afternoon rain.,rain,"['KLMO', 'D5993', '72053300160', 'BTAC2', 'ATC01', 'KBDU', '99999994075', '72053800164']",obs,,
95,7/5/2021,1625464800,29.9,15.7,22.8,28.5,15.7,22.6,10.5,49.2,0.164,100,16.67,['rain'],0,0,47.5,31.7,270.7,1020.2,11.5,15.8,215.6,18.4,9,5:38:24,1625485104,20:33:02,1625538782,0.86,Rain,Clear conditions throughout the day with rain.,rain,"['KLMO', 'D5993', '72053300160', 'ATC01', 'KBDU', '99999994075', '72053800164']",obs,,
96,7/6/2021,1625551200,26.9,16.8,22.6,26.9,16.8,22.6,12,52.5,0.07,100,8.33,['rain'],0,0,25.9,10.9,68.6,1023.2,52,15.9,244.2,21.2,9,5:38:59,1625571539,20:32:45,1625625165,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['KLMO', 'D5993', '72053300160', 'BTAC2', 'ATC01', 'KBDU', '99999994075', '72053800164', 'C7944']",obs,,
97,7/7/2021,1625637600,31.9,16.7,24.1,29.7,16.7,23.5,9.7,46.9,0,0,0,,0,0,,17.5,163.8,1021.7,9.7,15.9,330,28.3,9,5:39:36,1625657976,20:32:26,1625711546,0.92,Clear,Clear conditions throughout the day.,clear-day,"['KLMO', 'D5993', '72053300160', 'BTAC2', 'ATC01', 'KBDU', '99999994075', '72053800164']",obs,,
98,7/8/2021,1625724000,36.9,14.9,26.2,34.3,14.9,25.2,6.9,34,0,0,0,,0,0,57.6,29.8,279.5,1016.5,2,15.9,239.4,20.7,9,5:40:15,1625744415,20:32:05,1625797925,0.96,Clear,Clear conditions throughout the day.,clear-day,"['KLMO', 'D5993', '72053300160', 'BTAC2', 'ATC01', 'KBDU', '99999994075', '72053800164']",obs,,
99,7/9/2021,1625810400,32.9,22.8,27.9,31.4,22.8,27.3,8.4,30.2,0.016,100,4.17,['rain'],0,0,29.5,19,234.6,1018.5,2,16,254,21.9,10,5:40:54,1625830854,20:31:43,1625884303,0,Rain,Clear conditions throughout the day with afternoon rain.,rain,"['KLMO', 'D5993', '72053300160', 'BTAC2', 'ATC01', 'KBDU', '99999994075', '72053800164']",obs,,
100,7/10/2021,1625896800,27.9,17.8,23.1,27,17.8,22.9,9,42.6,0,0,0,,0,0,50.2,31.7,38.8,1024.9,31.5,16,315.6,27.3,9,5:41:35,1625917295,20:31:18,1625970678,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KLMO', 'D5993', '72053300160', 'BTAC2', 'ATC01', 'KBDU', '99999994075', '72053800164']",obs,,
101,7/11/2021,1625983200,28,14.7,21.6,26.9,14.7,21.4,7.9,43,0,0,0,,0,0,,7.4,38.3,1024,2.2,15.9,304.5,26.1,9,5:42:16,1626003736,20:30:51,1626057051,0.06,Clear,Clear conditions throughout the day.,clear-day,"['KLMO', 'D5993', '72053300160', 'BTAC2', 'ATC01', 'KBDU', '99999994075', '72053800164']",obs,,
102,7/12/2021,1626069600,30.9,14.9,22.9,28.9,14.9,22.4,7,40.1,0,0,0,,0,0,,9.5,358,1021.6,1.9,15.8,270.8,23.4,8,5:42:59,1626090179,20:30:23,1626143423,0.1,Clear,Clear conditions throughout the day.,clear-day,"['KLMO', 'D5993', '72053300160', 'BTAC2', 'ATC01', 'KBDU', '99999994075', '72053800164']",obs,,
103,7/13/2021,1626156000,26,19.5,23.2,26,19.5,23.2,8.3,39.9,0.464,100,8.33,['rain'],0,0,37.1,23.6,248.4,1020.6,5.7,15.7,145.2,12.3,8,5:43:43,1626176623,20:29:52,1626229792,0.13,Rain,Clear conditions throughout the day with rain.,rain,"['KLMO', 'D5993', '72053300160', 'BTAC2', 'ATC01', 'KBDU', '99999994075', '72053800164']",obs,,
104,7/14/2021,1626242400,24,17,20.1,24,17,20.1,11.2,57.5,0.146,100,4.17,['rain'],0,0,48.2,11.4,193,1020.3,11.8,15.7,130.1,11.1,5,5:44:27,1626263067,20:29:19,1626316159,0.17,Rain,Clear conditions throughout the day with afternoon rain.,rain,"['KLMO', 'D5993', '72053300160', 'BTAC2', 'ATC01', 'KBDU', '99999994075', '72053800164']",obs,,
105,7/15/2021,1626328800,27.9,12.9,20.8,27,12.9,20.8,9.8,52.9,0.004,100,4.17,['rain'],0,0,25.9,13,278.3,1020.2,5.5,15.7,253.2,21.8,8,5:45:13,1626349513,20:28:45,1626402525,0.2,Rain,Clear conditions throughout the day with afternoon rain.,rain,"['KLMO', 'D5993', '72053300160', 'ATC01', 'KBDU', '99999994075', '72053800164']",obs,,
106,7/16/2021,1626415200,31.9,14.1,23.5,29.7,14.1,23,6.3,35.4,0.08,100,4.17,['rain'],0,0,40.7,28.1,287.9,1018.8,14.7,15.8,232,20,9,5:45:59,1626435959,20:28:09,1626488889,0.24,Rain,Clear conditions throughout the day with afternoon rain.,rain,"['KLMO', 'D5993', '72053300160', 'BTAC2', 'ATC01', 'KBDU', '99999994075', '72053800164']",obs,,
107,7/17/2021,1626501600,31.8,15.8,23.9,29.9,15.8,23.4,7.7,37.2,0,0,0,,0,0,35.7,25.6,324.5,1022.1,5.6,15.9,281.3,24.3,9,5:46:46,1626522406,20:27:31,1626575251,0.25,Clear,Clear conditions throughout the day.,clear-day,"['KLMO', 'D5993', '72053300160', 'BTAC2', 'ATC01', 'KBDU', '99999994075', '72053800164']",obs,,
108,7/18/2021,1626588000,32.8,15.9,24.3,30.7,15.9,23.6,7.8,38.7,0,0,0,,0,0,,14.2,13.3,1025.9,0,15.9,312.7,26.9,9,5:47:34,1626608854,20:26:51,1626661611,0.31,Clear,Clear conditions throughout the day.,clear-day,"['KLMO', 'D5993', '72053300160', 'BTAC2', 'ATC01', 'KBDU', '99999994075', '72053800164']",obs,,
109,7/19/2021,1626674400,32.9,16.7,25.9,30.7,16.7,25.1,6.4,31.8,0,0,0,,0,0,16.6,11.1,190.7,1026,0,15.9,302.2,26.1,9,5:48:23,1626695303,20:26:09,1626747969,0.34,Clear,Clear conditions throughout the day.,clear-day,"['KLMO', 'D5993', '72053300160', 'ATC01', 'KBDU', '99999994075', '72053800164']",obs,,
110,7/20/2021,1626760800,33.9,16.6,25.1,31.6,16.6,24.4,7.9,35.8,0.035,100,8.33,['rain'],0,0,,11.1,24.5,1022.1,7.8,15.8,256.1,22.1,8,5:49:13,1626781753,20:25:25,1626834325,0.38,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"['KLMO', 'D5993', '72053300160', 'KBDU', '99999994075', '72053800164']",obs,,
111,7/21/2021,1626847200,30.7,16.9,24.3,29.4,16.9,24.1,10.8,43.7,0.025,100,12.5,['rain'],0,0,29.5,17.7,192.9,1020.7,17.7,15.8,173.3,14.9,9,5:50:03,1626868203,20:24:40,1626920680,0.42,Rain,Clear conditions throughout the day with rain.,rain,"['KLMO', 'D5993', '72053300160', 'BTAC2', 'ATC01', 'KBDU', '99999994075', '72053800164']",obs,,
112,7/22/2021,1626933600,34,18.9,26.8,32,18.9,26.1,10.4,38.7,0,0,0,,0,0,29.5,14.3,255.4,1020,5.8,15.9,281.6,24.5,10,5:50:54,1626954654,20:23:53,1627007033,0.45,Clear,Clear conditions throughout the day.,clear-day,"['KLMO', '72053300160', 'ATC01', 'KBDU', '72053800164', 'C7944']",obs,,
113,7/23/2021,1627020000,33.8,20.9,25.4,31.9,20.9,25,11.7,44.3,0.078,100,16.67,['rain'],0,0,48,28.9,48.8,1021.2,34.7,16,216.1,18.7,9,5:51:45,1627041105,20:23:04,1627093384,0.5,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"['KLMO', '72053300160', 'BTAC2', 'ATC01', 'KBDU', '99999994075', '72053800164', 'C7944']",obs,,
114,7/24/2021,1627106400,29.9,19.7,24.7,28.4,19.7,24.3,10.1,42.2,0.1,100,4.17,['rain'],0,0,,21.2,161.2,1024,20.5,16,220.1,19.1,8,5:52:37,1627127557,20:22:13,1627179733,0.52,"Rain, Partially cloudy",Clearing in the afternoon with afternoon rain.,rain,"['KLMO', 'D5993', '72053300160', 'BTAC2', 'ATC01', 'KBDU', '99999994075', '72053800164']",obs,,
115,7/25/2021,1627192800,31.9,19.6,24.6,29.9,19.6,24.1,8.4,37.7,0,0,0,,0,0,48.2,33.1,222.4,1021.9,7.3,15.9,258.8,22.6,9,5:53:30,1627214010,20:21:21,1627266081,0.55,Clear,Clear conditions throughout the day.,clear-day,"['KLMO', 'D5993', '72053300160', 'BTAC2', 'ATC01', 'KBDU', '99999994075', '72053800164']",obs,,
116,7/26/2021,1627279200,33.8,11,24.5,31.4,11,23.7,8.1,41.6,0,0,0,,0,0,,9.6,102.3,1020.5,0.3,15.8,301.6,26.1,9,5:54:23,1627300463,20:20:27,1627352427,0.59,Clear,Clear conditions throughout the day.,clear-day,"['KLMO', '72476994035', '72053300160', 'ATC01', 'KBDU', 'KBKF', 'K0CO', '72469523036', 'D5993', 'BTAC2', 'KFNL', '99999994075', '72053800164']",obs,,
117,7/27/2021,1627365600,34.8,16.6,25.8,32.3,16.6,24.9,6.3,32.3,0,0,0,,0,0,16.6,10.9,86,1021.8,0,15.9,314.4,27.2,9,5:55:16,1627386916,20:19:32,1627438772,0.62,Clear,Clear conditions throughout the day.,clear-day,"['KLMO', 'D5993', '72053300160', 'BTAC2', 'ATC01', 'KBDU', '99999994075', '72053800164']",obs,,
118,7/28/2021,1627452000,35.8,18,27,33.6,18,26.2,9,35.5,0.007,100,4.17,['rain'],0,0,,9.3,244.1,1021,0,15.8,273.9,23.6,9,5:56:10,1627473370,20:18:34,1627525114,0.65,Rain,Clear conditions throughout the day with afternoon rain.,rain,"['KLMO', 'D5993', '72053300160', 'BTAC2', 'ATC01', 'KBDU', '99999994075', '72053800164']",obs,,
119,7/29/2021,1627538400,31.9,19.8,25.9,30.9,19.8,25.7,11.2,40.2,0,0,0,,0,0,26,18,16.2,1023,23.3,15.9,258.2,22.1,8,5:57:04,1627559824,20:17:36,1627611456,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KLMO', 'D5993', '72053300160', 'BTAC2', 'ATC01', 'KBDU', '99999994075', '72053800164']",obs,,
120,7/30/2021,1627624800,32.8,18,24.7,31.3,18,24.4,12,47.1,0.805,100,8.33,['rain'],0,0,57.6,27,47.4,1023.4,22,15.6,242,20.9,9,5:57:59,1627646279,20:16:35,1627697795,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['KLMO', 'D5993', '72053300160', 'BTAC2', 'ATC01', 'KBDU', '99999994075', '72053800164']",obs,,
121,7/31/2021,1627711200,22.9,16,18.6,22.9,16,18.6,15.8,85.3,7.161,100,58.33,['rain'],0,0,27.7,18,314.2,1028.6,69.5,14.6,99.9,8.6,4,5:58:54,1627732734,20:15:33,1627784133,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['KLMO', 'D5993', '72053300160', 'BTAC2', 'ATC01', 'KBDU', '99999994075', '72053800164']",obs,,
122,8/1/2021,1627797600,26.8,15.8,21.1,26.2,15.8,21.1,11.1,56.3,0,0,0,,0,0,,11.1,172.5,1029.2,55.8,14.4,229.3,19.8,8,5:59:49,1627819189,20:14:30,1627870470,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KLMO', 'D5993', '72053300160', 'BTAC2', 'ATC01', 'KBDU', '99999994075', '72053800164']",obs,,
123,8/2/2021,1627884000,29.8,14.9,22.1,28.4,14.9,22,9.8,47.9,0.078,100,16.67,['rain'],0,0,25.9,16.4,261.3,1025,19.6,13.9,247.9,21.4,8,6:00:45,1627905645,20:13:25,1627956805,0.81,Rain,Clear conditions throughout the day with rain.,rain,"['KLMO', 'D5993', '72053300160', 'BTAC2', 'ATC01', 'KBDU', '99999994075', '72053800164']",obs,,
124,8/3/2021,1627970400,25.9,16,21.3,25.9,16,21.3,11.6,56.5,3.95,100,41.67,['rain'],0,0,33.5,16.5,291.1,1022.7,63.3,15.4,123,10.7,6,6:01:40,1627992100,20:12:19,1628043139,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['KLMO', 'D5993', '72053300160', 'BTAC2', 'ATC01', 'KBDU', '99999994075', '72053800164']",obs,,
125,8/4/2021,1628056800,27.9,15,21,26.9,15,20.9,11.6,61.8,0.933,100,4.17,['rain'],0,0,,9.2,332.8,1023.9,35.4,15.7,272.1,23.5,9,6:02:36,1628078556,20:11:11,1628129471,0.88,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"['KLMO', 'D5993', '72053300160', 'BTAC2', 'ATC01', 'KFNL', 'KBDU', '99999994075', '72053800164']",obs,,
126,8/5/2021,1628143200,32.8,15.8,24.5,30.5,15.8,23.8,6.2,34.4,0,0,0,,0,0,,11.3,172.9,1022,0,15.5,275.8,23.7,8,6:03:33,1628165013,20:10:02,1628215802,0.91,Clear,Clear conditions throughout the day.,clear-day,"['KLMO', '72476994035', '72053300160', 'BTAC2', 'ATC01', 'KFNL', 'KBDU', '99999994075', '72053800164', 'C7944']",obs,,
127,8/6/2021,1628229600,31.6,16.8,23.9,29.5,16.8,23.5,7.7,36.7,0.056,100,8.33,['rain'],0,0,,14.3,264.2,1016.8,4.1,15.7,176,15.2,6,6:04:29,1628251469,20:08:52,1628302132,0.94,Rain,Clear conditions throughout the day with rain.,rain,"['KLMO', '72053300160', 'BTAC2', 'ATC01', 'KBDU', '99999994075', '72053800164', 'C7944']",obs,,
128,8/7/2021,1628316000,26.8,16.9,22.2,26,16.9,22.1,5.3,35.6,0,0,0,,0,0,42.5,28.8,265.2,1017.4,10,11.5,191,16.7,5,6:05:26,1628337926,20:07:40,1628388460,0.97,Clear,Clear conditions throughout the day.,clear-day,"['KLMO', '72053300160', 'BTAC2', 'ATC01', 'KBDU', '99999994075', '72053800164', 'C7944']",obs,,
129,8/8/2021,1628402400,32.8,15.7,25.1,30.6,15.7,24.4,4.3,27.8,0,0,0,,0,0,25.9,15.8,155.9,1016.1,0,11.9,271,23.4,8,6:06:22,1628424382,20:06:27,1628474787,0,Clear,Clear conditions throughout the day.,clear-day,"['KLMO', '72053300160', 'BTAC2', 'ATC01', 'KBDU', '99999994075', '72053800164', 'C7944']",obs,,
130,8/9/2021,1628488800,33.8,20.5,27.1,31.3,20.5,26.2,2.4,21.3,0,0,0,,0,0,38.9,17.5,245.6,1016.1,0,15,197.8,17.1,7,6:07:19,1628510839,20:05:13,1628561113,0.04,Clear,Clear conditions throughout the day.,clear-day,"['KLMO', 'D5993', '72053300160', 'BTAC2', 'ATC01', 'KBDU', '99999994075', '72053800164']",obs,,
131,8/10/2021,1628575200,34.6,15.9,25,32,15.9,24.3,2.7,25.6,0,0,0,,0,0,46.4,29.5,258.8,1018.9,0,13.7,232.5,19.9,8,6:08:16,1628597296,20:03:57,1628647437,0.08,Clear,Clear conditions throughout the day.,clear-day,"['KLMO', 'D5993', '72053300160', 'BTAC2', 'ATC01', 'KBDU', '99999994075', '72053800164']",obs,,
132,8/11/2021,1628661600,32.9,17.4,25.4,30.5,17.4,24.7,2.5,23.9,0,0,0,,0,0,,19.6,310.7,1019,0,15,280.5,24.2,8,6:09:13,1628683753,20:02:40,1628733760,0.11,Clear,Clear conditions throughout the day.,clear-day,"['KLMO', 'D5993', '72053300160', 'BTAC2', 'ATC01', 'KBDU', '99999994075', '72053800164']",obs,,
133,8/12/2021,1628748000,29.8,17.7,24.2,28.2,17.7,23.8,5,29.7,0,0,0,,0,0,29.5,18.1,8.8,1022.4,7.5,15.8,266.9,23.1,8,6:10:10,1628770210,20:01:23,1628820083,0.15,Clear,Clear conditions throughout the day.,clear-day,"['KLMO', 'D5993', '72053300160', 'BTAC2', 'ATC01', 'KBDU', '99999994075', '72053800164']",obs,,
